17.333
16
18.667
21.333
18
18.667
20.667
18.667
19.333
18
18
18
17.333
16.667
16.667
18
17.333
18
18.667
16.667
17.333
17.333
15.333
15.333
15.333
14
14
15.333
15.333
14.667
15.333
16
14
14.667
16.667
16.667
16.667
16.667
16.667
16.667
17.333
18.667
19.333
20
19.333
19.333
19.333
18.667
18.667
17.333
16.667
17.333
17.333
16.667
16
16.667
17.333
16.667
16.667
16.667
17.333
16.667
16.667
17.333
16.667
17.333
19.333
18.667
17.333
17.333
17.333
17.333
17.333
18
18
17.333
18.667
18.667
18.667
18.667
17.333
16.667
16.667
16.667
16
16
15.333
15.333
15.333
15.333
15.333
15.333
15.333
16
15.333
16
16
16
16.667
16.667
