14
16
18.667
16.667
16.667
15.333
18
15.333
15.333
14.667
16
16.667
16.667
17.333
16.667
16.667
15.333
17.333
17.333
18
18
18
18
16.667
16
16
15.333
14.667
13.333
14
14
13.333
14.667
14.667
14.667
14
14.667
14.667
14.667
14
13.333
14.667
14
14
14
14.667
14
14
14.667
14
14.667
14
14
14
14
14.667
14.667
14.667
14.667
15.333
15.333
15.333
14.667
14.667
14.667
14.667
14.667
14.667
14.667
15.333
15.333
15.333
15.333
14.667
13.333
13.333
13.333
13.333
13.333
13.333
13.333
13.333
13.333
13.333
14
14
14
14
14
13.333
13.333
14
14
14
14
14
14
13.333
13.333
13.333
